time_s,time_us_relative,I_U_A_A,I_U_B_A,V_cap_U_A_V,V_cap_U_B_V,V_direct_U_B_from_U_A_V,V_direct_U_A_from_U_B_V,V_input_A4_to_U_A_V,V_output_U_B_to_B4_V,P_inst_U_A_to_U_B_W,P_inst_U_B_to_U_A_W,P_inst_net_U_A_to_U_B_W
0.004470214843750654,32.71484374992376,-2.9577029233527257,4.490224008341783,-138.62804051669025,118.10716421543353,10.81040291530638,-9.203092836151033,26.946153062908675,-25.670486139445465,48.54113071015671,27.220014585370436,21.321116124786272
0.0044707031250006525,33.203124999922615,-2.0157922797744945,3.5382163734541483,-211.8673850891822,236.33357538092008,16.519540632530333,-18.419962006879494,30.507557835141963,-51.379399056944614,58.44970914795992,37.13081720720719,21.318891940752735
0.004471191406250651,33.69140624992148,-0.7670379818994661,2.0475431923927783,-252.84708764671774,318.5892151544129,19.713633572366916,-24.8327352925462,29.421358119134478,-69.26675613091294,40.36451621842561,19.047651163838285,21.31686505458732
0.00447167968750065,34.17968749992034,0.5984430005091615,0.2451343310488675,-255.32967742609716,352.3511168403157,19.90643622248004,-27.46512030774407,23.853927313934683,-76.60935326096453,4.879750926964589,-16.43630900631147,21.31605993327606
0.004472167968750649,34.667968749919204,1.8727649588668531,-1.5946208065558416,-218.9386521578779,332.4787159119532,17.06862493453329,-25.916347956783945,14.653946192432269,-72.2893121751782,-27.217984459904624,-48.535228315265535,21.31724385536091
0.004472656250000648,35.15624999991807,2.861922299035495,-3.1916461547008863,-149.21574141403954,261.9964782249534,11.632261076750021,-20.422186369727257,3.2231570573767963,-56.96426858609298,-37.126061336085996,-58.446710566581174,21.320649230495178
0.004473144531250647,35.64453124991693,3.415325196921392,-4.302817644662076,-56.777169872867205,151.6334881309217,4.425012441867113,-11.819048049713722,-8.697082193288082,-32.96725508948641,-19.040021612715034,-40.36589260781191,21.325870995096874
0.004473632812500646,36.13281249991579,3.4487255181760963,-4.758976311138384,44.30262597581864,18.190088658494865,-3.455852850377686,-1.4166545658303256,-19.290947216151626,-3.9515206511530505,16.44632184972747,-4.885652751619722,21.331974601347195
0.004474121093750645,36.62109374991465,2.9570427391612992,-4.490680949129691,138.63376092526602,-118.0197637805189,-10.810516624822183,9.201355597403804,-26.94463137264216,25.6656404029115,48.546581057338784,27.208801759744098,21.337779297594686
0.0044746093750006434,37.10937499991351,2.0151372425820115,-3.5387797227790307,211.8539254709114,-236.26105394868694,-16.519273162903957,18.418520428238963,-30.492071085080337,51.37537801476135,58.45806890393235,37.115846468201916,21.342222435730434
0.004475097656250642,37.597656249912376,0.7664132669953787,-2.048191301679763,252.8149652541412,-318.53436055720636,-19.712995202349585,24.83164477745154,-29.392501483055693,69.26371432169502,40.37598530350732,19.031301998755367,21.344683304751953
0.004475585937500641,38.08593749991124,-0.5990133831190656,-0.24584229415201064,255.2801267864793,-352.31603799779964,-19.90545148468464,27.46442276852184,-23.81280983286753,76.60740759212744,4.893601859126418,-16.451556797984562,21.34515865711098
0.00447607421875064,38.5742187499101,-1.8732590871757748,1.5938801962270044,218.87357763022314,-332.4647617779386,-17.067331672655357,25.91607020393671,-14.602148153901792,72.28853743012867,-27.203281955483288,-48.547514013409774,21.344232057926487
0.004476562500000639,39.062499999908965,-2.8623211815099454,3.1909013586470967,149.13764400415016,-262.00418593925247,-11.630708991248687,20.422339081577896,-3.16266926424729,56.96469455022427,-37.11244512220444,-58.45529372917878,21.342848606974336
0.004477050781250638,39.55078124990782,-3.415613502358507,4.302097285531791,56.68905111891216,-151.6625623688073,-4.423261179994702,11.819625362001783,8.763934930493258,32.968865405426136,-19.029299915653354,-40.37127197927234,21.34197206361899
0.004477539062500637,40.039062499906684,-3.44889216489578,4.758308072769694,-44.39737935358117,-18.239412971433126,3.457735986798342,1.4176342970324138,19.361595423286083,3.954253447256639,16.452973059488833,-4.889267819722629,21.342240879211463
0.0044780273437506355,40.52734374990555,-2.9570813208906874,4.490090512667608,-138.73150717774269,117.95208406860331,10.812459265784128,-9.20001109368865,27.0163596588591,-25.661890134974534,48.54892076790229,27.20518095713381,21.34373981076848
0.004478515625000634,41.01562499990441,-2.0150462746655604,3.5382897797526844,-211.9509077746586,236.17761893801907,16.52120065137311,-18.41686281659563,30.56212249781991,-51.37075438469781,58.45679541399687,37.1108308096077,21.345964604389174
0.004479003906250633,41.503906249903274,-0.7661962434686431,2.0478206819664857,-252.9074560886732,318.4383758593657,19.714833463314037,-24.829737755242647,29.458183460755556,-69.25839500262994,40.372443707699446,19.024451794378454,21.347991913320993
0.004479492187500632,41.99218749990214,0.5993481237854763,0.24560524234028863,-255.36457118602027,352.2111915530475,19.90712987184051,-27.462339618067215,23.871597683649767,-76.60159699281873,4.889295456472987,-16.45950172484814,21.348797181321125
0.004479980468750631,42.48046874990099,1.8736986825029223,-1.5939745682666788,-218.94672980476994,332.35508213644425,17.06878568333275,-25.91389097634703,14.651782083558544,-72.28245883974265,-27.207210290426787,-48.554823380905795,21.34761309047901
