cable,frequency_Hz,phase_fraction,x_m,voltage_V,current_A,gamma_load,SWR,electrical_length_deg,beta_rad_per_m,alpha_np_per_m
C5,128000.0,0.25,187.39420797348876,15.834606839991203,2.451899411211178,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,189.24959617124608,15.935538823035962,2.4717178922557714,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,191.1049843690034,16.03522446079993,2.4914103865564012,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,192.96037256676073,16.133661524225367,2.5109759085875094,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,194.81576076451802,16.23084786931549,2.5304134792690647,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,196.67114896227534,16.326781437098767,2.5497221260153617,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,198.52653716003266,16.421460253588137,2.5689008827834767,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,200.38192535778998,16.514882429734534,2.5879487901214095,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,202.23731355554727,16.607046161375386,2.6068648952158813,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,204.0927017533046,16.69794972917746,2.625648251939805,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,205.94808995106192,16.787591498574542,2.644297920899408,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,207.80347814881924,16.87596991969972,2.6628129694810245,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,209.65886634657656,16.963083527312413,2.6811924718975373,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,211.51425454433385,17.048930940719814,2.699435509234481,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,213.36964274209117,17.13351086369348,2.7175411694957967,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
